,Show,Season,Rating
1052,MASH,5,7.6
1053,MASH,5,8.2
1054,MASH,6,8.5
1055,MASH,6,8.0
1056,MASH,6,7.7
1057,MASH,6,8.0
1058,MASH,6,7.9
1059,MASH,6,7.9
1060,MASH,6,7.6
1061,MASH,6,7.5
1062,MASH,6,7.5
1063,MASH,6,7.7
1064,MASH,6,7.5
1065,MASH,6,7.8
1066,MASH,6,7.8
1067,MASH,6,7.8
1068,MASH,6,8.1
1069,MASH,6,7.8
1070,MASH,6,7.7
1071,MASH,6,7.8
1072,MASH,6,7.8
1073,MASH,6,7.5
1074,MASH,6,7.7
1075,MASH,6,8.0
1076,MASH,6,7.7
1077,MASH,6,7.7
1078,MASH,7,7.8
1079,MASH,7,8.0
1080,MASH,7,7.6
1081,MASH,7,7.1
1082,MASH,7,8.3
1083,MASH,7,8.1
1084,MASH,7,7.8
1085,MASH,7,7.5
1086,MASH,7,7.8
1087,MASH,7,8.6
1088,MASH,7,8.0
1089,MASH,7,7.7
1090,MASH,7,8.2
1091,MASH,7,8.3
1092,MASH,7,7.4
1093,MASH,7,7.4
1094,MASH,7,7.8
1095,MASH,7,7.9
1096,MASH,7,7.9
1097,MASH,7,7.8
1098,MASH,7,8.5
1099,MASH,7,7.6
1100,MASH,7,8.1
1101,MASH,7,7.4
1102,MASH,7,8.7
1103,MASH,8,8.0
1104,MASH,8,7.8
1105,MASH,8,7.4
1106,MASH,8,8.5
1107,MASH,8,8.8
1108,MASH,8,8.3
1109,MASH,8,7.6
1110,MASH,8,7.7
1111,MASH,8,8.0
1112,MASH,8,8.2
1113,MASH,8,8.8
1114,MASH,8,7.8
1115,MASH,8,7.3
1116,MASH,8,7.2
1117,MASH,8,7.8
1118,MASH,8,7.6
1119,MASH,8,8.2
1120,MASH,8,8.3
1121,MASH,8,8.3
1122,MASH,8,7.4
1123,MASH,8,7.6
1124,MASH,8,7.9
1125,MASH,8,7.4
1126,MASH,8,7.6
1127,MASH,8,8.6
1128,Cheers,1,8.3
1129,Cheers,1,7.7
1130,Cheers,1,7.6
1131,Cheers,1,7.8
1132,Cheers,1,8.0
1133,Cheers,1,7.9
1134,Cheers,1,7.6
1135,Cheers,1,8.2
1136,Cheers,1,7.8
1137,Cheers,1,8.4
1138,Cheers,1,7.8
1139,Cheers,1,7.7
1140,Cheers,1,7.5
1141,Cheers,1,7.6
1142,Cheers,1,7.1
1143,Cheers,1,8.0
1144,Cheers,1,8.2
1145,Cheers,1,7.6
1146,Cheers,1,8.7
1147,Cheers,1,7.6
1148,Cheers,1,7.9
1149,Cheers,1,8.4
1150,Cheers,2,7.9
1151,Cheers,2,7.5
1152,Cheers,2,7.5
1153,Cheers,2,8.0
1154,Cheers,2,7.8
1155,Cheers,2,7.5
1156,Cheers,2,7.7
1157,Cheers,2,7.5
1158,Cheers,2,7.5
1159,Cheers,2,7.6
1160,Cheers,2,7.7
1161,Cheers,2,7.8
1162,Cheers,2,7.8
1163,Cheers,2,7.7
1164,Cheers,2,7.8
1165,Cheers,2,8.1
1166,Cheers,2,7.7
1167,Cheers,2,7.6
1168,Cheers,2,7.7
1169,Cheers,2,7.4
1170,Cheers,2,7.6
1171,Cheers,2,8.1
1172,Cheers,3,8.1
1173,Cheers,3,8.0
1174,Cheers,3,8.1
1175,Cheers,3,8.2
1176,Cheers,3,7.7
1177,Cheers,3,7.7
1178,Cheers,3,7.6
1179,Cheers,3,7.6
1180,Cheers,3,7.2
1181,Cheers,3,7.6
1182,Cheers,3,7.6
1183,Cheers,3,7.6
1184,Cheers,3,7.7
1185,Cheers,3,8.3
1186,Cheers,3,7.5
1187,Cheers,3,7.7
1188,Cheers,3,8.1
1189,Cheers,3,7.7
1190,Cheers,3,7.9
1191,Cheers,3,7.5
1192,Cheers,3,8.0
1193,Cheers,3,8.3
1194,Cheers,3,8.3
1195,Cheers,3,7.4
1196,Cheers,3,8.0
1197,Cheers,4,7.9
1198,Cheers,4,7.6
1199,Cheers,4,7.4
1200,Cheers,4,7.5
1201,Cheers,4,8.1
1202,Cheers,4,8.0
1203,Cheers,4,7.6
1204,Cheers,4,7.6
1205,Cheers,4,7.9
1206,Cheers,4,7.5
1207,Cheers,4,7.9
1208,Cheers,4,7.9
1209,Cheers,4,7.4
1210,Cheers,4,8.2
1211,Cheers,4,8.0
1212,Cheers,4,7.9
1213,Cheers,4,8.0
1214,Cheers,4,7.7
1215,Cheers,4,7.9
1216,Cheers,4,7.1
1217,Cheers,4,7.9
1218,Cheers,4,8.0
1219,Cheers,4,7.6
1220,Cheers,4,8.0
1221,Cheers,4,8.0
1222,Cheers,4,8.1
1223,Cheers,5,8.1
1224,Cheers,5,7.7
1225,Cheers,5,7.4
1226,Cheers,5,8.7
1227,Cheers,5,7.7
1228,Cheers,5,7.8
1229,Cheers,5,7.9
1230,Cheers,5,7.7
1231,Cheers,5,8.7
1232,Cheers,5,8.2
1233,Cheers,5,7.6
1234,Cheers,5,7.7
1235,Cheers,5,7.8
1236,Cheers,5,7.7
1237,Cheers,5,7.5
1238,Cheers,5,7.5
1239,Cheers,5,7.6
1240,Cheers,5,8.1
1241,Cheers,5,7.6
1242,Cheers,5,8.9
1243,Cheers,5,8.6
1244,Cheers,5,7.6
1245,Cheers,5,7.6
1246,Cheers,5,8.0
1247,Cheers,5,7.3
1248,Cheers,5,8.6
1249,Cheers,6,8.1
1250,Cheers,6,7.7
1251,Cheers,6,7.3
1252,Cheers,6,7.2
1253,Cheers,6,8.2
1254,Cheers,6,7.9
1255,Cheers,6,7.7
1256,Cheers,6,8.4
1257,Cheers,6,7.7
1258,Cheers,6,7.8
1259,Cheers,6,7.5
1260,Cheers,6,7.9
1261,Cheers,6,7.9
1262,Cheers,6,8.2
1263,Cheers,6,7.4
1264,Cheers,6,7.7
1265,Cheers,6,7.9
1266,Cheers,6,8.0
1267,Cheers,6,7.3
1268,Cheers,6,7.6
1269,Cheers,6,7.8
1270,Cheers,6,7.3
1271,Cheers,6,8.1
1272,Cheers,6,8.3
1273,Cheers,6,7.8
1274,Cheers,7,7.8
1275,Cheers,7,7.8
1276,Cheers,7,7.4
1277,Cheers,7,7.6
1278,Cheers,7,7.3
1279,Cheers,7,8.3
1280,Cheers,7,8.1
1281,Cheers,7,8.0
1282,Cheers,7,7.9
1283,Cheers,7,8.1
1284,Cheers,7,7.7
1285,Cheers,7,7.8
1286,Cheers,7,8.1
1287,Cheers,7,8.0
1288,Cheers,7,7.8
1289,Cheers,7,7.9
1290,Cheers,7,7.5
1291,Cheers,7,7.6
1292,Cheers,7,8.0
1293,Cheers,7,7.5
1294,Cheers,7,8.3
1295,Cheers,7,7.6
1296,Cheers,8,8.0
1297,Cheers,8,7.8
1298,Cheers,8,7.6
1299,Cheers,8,7.5
1300,Cheers,8,7.9
1301,Cheers,8,8.2
1302,Cheers,8,7.8
1303,Cheers,8,7.5
1304,Cheers,8,7.8
1305,Cheers,8,7.6
1306,Cheers,8,7.7
1307,Cheers,8,7.4
1308,Cheers,8,7.3
1309,Cheers,8,8.4
1310,Cheers,8,8.0
1311,Cheers,8,7.8
1312,Cheers,8,7.7
1313,Cheers,8,7.8
1314,Cheers,8,8.1
1315,Cheers,8,7.6
1316,Cheers,8,7.9
1317,Cheers,8,7.7
1318,Cheers,8,7.5
1319,Cheers,8,7.4
1320,Cheers,8,7.7
1321,Cheers,8,8.0
1322,Arrested Development,1,8.2
1323,Arrested Development,1,8.5
1324,Arrested Development,1,8.2
1325,Arrested Development,1,8.4
1326,Arrested Development,1,8.3
1327,Arrested Development,1,8.1
1328,Arrested Development,1,8.2
1329,Arrested Development,1,8.2
1330,Arrested Development,1,8.5
1331,Arrested Development,1,9.1
1332,Arrested Development,1,8.3
1333,Arrested Development,1,8.5
1334,Arrested Development,1,8.5
1335,Arrested Development,1,8.6
1336,Arrested Development,1,8.2
1337,Arrested Development,1,8.5
1338,Arrested Development,1,8.8
1339,Arrested Development,1,8.3
1340,Arrested Development,1,8.2
1341,Arrested Development,1,8.0
1342,Arrested Development,1,8.6
1343,Arrested Development,1,8.8
1344,Arrested Development,2,8.8
1345,Arrested Development,2,8.6
1346,Arrested Development,2,8.9
1347,Arrested Development,2,9.1
1348,Arrested Development,2,8.6
1349,Arrested Development,2,9.1
1350,Arrested Development,2,8.2
1351,Arrested Development,2,8.1
1352,Arrested Development,2,8.1
1353,Arrested Development,2,8.4
1354,Arrested Development,2,8.4
1355,Arrested Development,2,8.8
1356,Arrested Development,2,8.7
1357,Arrested Development,2,8.6
1358,Arrested Development,2,8.7
1359,Arrested Development,2,9.1
1360,Arrested Development,2,8.6
1361,Arrested Development,2,9.0
1362,Arrested Development,3,8.7
1363,Arrested Development,3,8.4
1364,Arrested Development,3,8.7
1365,Arrested Development,3,8.3
1366,Arrested Development,3,8.8
1367,Arrested Development,3,8.7
1368,Arrested Development,3,8.1
1369,Arrested Development,3,8.9
1370,Arrested Development,3,8.8
1371,Arrested Development,3,8.6
1372,Arrested Development,3,8.7
1373,Arrested Development,3,8.9
1374,Arrested Development,3,9.3
1375,Arrested Development,4,7.5
1376,Arrested Development,4,6.9
1377,Arrested Development,4,7.0
1378,Arrested Development,4,7.7
1379,Arrested Development,4,7.8
1380,Arrested Development,4,7.2
1381,Arrested Development,4,8.4
1382,Arrested Development,4,7.7
1383,Arrested Development,4,7.8
1384,Arrested Development,4,7.8
1385,Arrested Development,4,8.6
1386,Arrested Development,4,8.3
1387,Arrested Development,4,8.3
1388,Arrested Development,4,8.2
1389,Arrested Development,4,8.2
1390,Arrested Development,5,7.1
1391,Arrested Development,5,7.3
1392,Arrested Development,5,7.6
1393,Arrested Development,5,7.5
1394,Arrested Development,5,7.5
1395,Arrested Development,5,7.7
1396,Arrested Development,5,7.6
1397,Arrested Development,5,7.5
1398,Arrested Development,5,7.1
1399,Arrested Development,5,7.1
1400,Arrested Development,5,6.9
1401,Arrested Development,5,7.7
1402,Arrested Development,5,7.0
1403,Arrested Development,5,6.8
1404,Arrested Development,5,7.3
1405,Arrested Development,5,8.0
1406,The Dick Van Dyke Show,1,7.5
1407,The Dick Van Dyke Show,1,8.3
1408,The Dick Van Dyke Show,1,7.5
1409,The Dick Van Dyke Show,1,7.2
1410,The Dick Van Dyke Show,1,7.8
1411,The Dick Van Dyke Show,1,7.6
1412,The Dick Van Dyke Show,1,7.8
1413,The Dick Van Dyke Show,1,8.0
1414,The Dick Van Dyke Show,1,7.6
1415,The Dick Van Dyke Show,1,7.4
1416,The Dick Van Dyke Show,1,7.8
1417,The Dick Van Dyke Show,1,8.1
1418,The Dick Van Dyke Show,1,7.8
1419,The Dick Van Dyke Show,1,7.9
1420,The Dick Van Dyke Show,1,8.8
1421,The Dick Van Dyke Show,1,9.1
1422,The Dick Van Dyke Show,1,7.9
1423,The Dick Van Dyke Show,1,8.1
1424,The Dick Van Dyke Show,1,7.6
1425,The Dick Van Dyke Show,1,7.5
1426,The Dick Van Dyke Show,1,7.0
1427,The Dick Van Dyke Show,1,7.7
1428,The Dick Van Dyke Show,1,6.7
1429,The Dick Van Dyke Show,1,8.2
1430,The Dick Van Dyke Show,1,7.4
1431,The Dick Van Dyke Show,1,7.7
1432,The Dick Van Dyke Show,1,7.7
1433,The Dick Van Dyke Show,2,7.3
1434,The Dick Van Dyke Show,2,8.5
1435,The Dick Van Dyke Show,2,7.9
1436,The Dick Van Dyke Show,2,7.7
1437,The Dick Van Dyke Show,2,7.5
1438,The Dick Van Dyke Show,2,8.6
1439,The Dick Van Dyke Show,2,8.1
1440,The Dick Van Dyke Show,2,7.4
1441,The Dick Van Dyke Show,2,8.0
1442,The Dick Van Dyke Show,2,7.4
1443,The Dick Van Dyke Show,2,7.5
1444,The Dick Van Dyke Show,2,8.0
1445,The Dick Van Dyke Show,2,7.5
1446,The Dick Van Dyke Show,2,8.1
1447,The Dick Van Dyke Show,2,7.8
1448,The Dick Van Dyke Show,2,7.5
1449,The Dick Van Dyke Show,2,7.6
1450,The Dick Van Dyke Show,2,8.1
1451,The Dick Van Dyke Show,2,7.9
1452,The Dick Van Dyke Show,2,9.2
1453,The Dick Van Dyke Show,2,7.8
1454,The Dick Van Dyke Show,2,8.5
1455,The Dick Van Dyke Show,2,7.3
1456,The Dick Van Dyke Show,2,7.5
1457,The Dick Van Dyke Show,2,7.4
1458,The Dick Van Dyke Show,2,8.0
1459,The Dick Van Dyke Show,2,6.6
1460,The Dick Van Dyke Show,3,9.3
1461,The Dick Van Dyke Show,3,8.1
1462,The Dick Van Dyke Show,3,7.9
1463,The Dick Van Dyke Show,3,7.9
1464,The Dick Van Dyke Show,3,8.7
1465,The Dick Van Dyke Show,3,7.7
1466,The Dick Van Dyke Show,3,8.1
1467,The Dick Van Dyke Show,3,6.7
1468,The Dick Van Dyke Show,3,7.6
1469,The Dick Van Dyke Show,3,7.9
1470,The Dick Van Dyke Show,3,7.4
1471,The Dick Van Dyke Show,3,7.8
1472,The Dick Van Dyke Show,3,7.8
1473,The Dick Van Dyke Show,3,7.8
1474,The Dick Van Dyke Show,3,8.0
1475,The Dick Van Dyke Show,3,7.7
1476,The Dick Van Dyke Show,3,8.5
1477,The Dick Van Dyke Show,3,8.1
1478,The Dick Van Dyke Show,3,7.0
1479,The Dick Van Dyke Show,3,7.8
1480,The Dick Van Dyke Show,3,7.8
1481,The Dick Van Dyke Show,3,8.0
1482,The Dick Van Dyke Show,3,7.9
1483,The Dick Van Dyke Show,3,7.7
1484,The Dick Van Dyke Show,3,7.8
1485,The Dick Van Dyke Show,3,8.3
1486,The Dick Van Dyke Show,3,7.4
1487,The Dick Van Dyke Show,4,8.4
1488,The Dick Van Dyke Show,4,9.0
1489,The Dick Van Dyke Show,4,7.6
1490,The Dick Van Dyke Show,4,7.9
1491,The Dick Van Dyke Show,4,6.9
1492,The Dick Van Dyke Show,4,6.9
1493,The Dick Van Dyke Show,4,8.3
1494,The Dick Van Dyke Show,4,7.7
1495,The Dick Van Dyke Show,4,8.3
1496,The Dick Van Dyke Show,4,8.8
1497,The Dick Van Dyke Show,4,7.9
1498,The Dick Van Dyke Show,4,8.1
1499,The Dick Van Dyke Show,4,7.8
1500,The Dick Van Dyke Show,4,7.2
1501,The Dick Van Dyke Show,4,7.6
1502,The Dick Van Dyke Show,4,8.9
1503,The Dick Van Dyke Show,4,7.9
1504,The Dick Van Dyke Show,4,7.7
1505,The Dick Van Dyke Show,4,7.2
1506,The Dick Van Dyke Show,4,7.7
1507,The Dick Van Dyke Show,4,8.2
1508,The Dick Van Dyke Show,4,8.0
1509,The Dick Van Dyke Show,4,7.7
1510,The Dick Van Dyke Show,4,7.7
1511,The Dick Van Dyke Show,4,7.8
1512,The Dick Van Dyke Show,4,7.5
1513,The Dick Van Dyke Show,4,8.7
1514,The Dick Van Dyke Show,5,9.1
1515,The Dick Van Dyke Show,5,7.4
1516,The Dick Van Dyke Show,5,8.0
1517,The Dick Van Dyke Show,5,7.6
1518,The Dick Van Dyke Show,5,7.0
1519,The Dick Van Dyke Show,5,7.9
1520,The Dick Van Dyke Show,5,8.2
1521,The Dick Van Dyke Show,5,7.4
1522,The Dick Van Dyke Show,5,6.8
1523,The Dick Van Dyke Show,5,7.4
1524,The Dick Van Dyke Show,5,7.2
1525,The Dick Van Dyke Show,5,7.4
1526,The Dick Van Dyke Show,5,7.8
1527,The Dick Van Dyke Show,5,7.5
1528,The Dick Van Dyke Show,5,7.6
1529,The Dick Van Dyke Show,5,7.2
1530,The Dick Van Dyke Show,5,7.0
1531,The Dick Van Dyke Show,5,8.0
1532,The Dick Van Dyke Show,5,8.1
1533,The Dick Van Dyke Show,5,7.6
1534,The Dick Van Dyke Show,5,7.8
1535,The Dick Van Dyke Show,5,7.8
1536,The Dick Van Dyke Show,5,7.8
1537,The Dick Van Dyke Show,5,8.0
1538,The Dick Van Dyke Show,5,8.1
1539,The Dick Van Dyke Show,5,8.8
1540,The Dick Van Dyke Show,5,8.3
1541,Seinfeld,1,7.6
1542,Seinfeld,1,7.7
1543,Seinfeld,1,7.6
1544,Seinfeld,1,7.4
1545,Seinfeld,1,7.5
1546,Seinfeld,2,7.7
1547,Seinfeld,2,7.9
1548,Seinfeld,2,8.4
1549,Seinfeld,2,8.4
1550,Seinfeld,2,7.9
1551,Seinfeld,2,8.0
1552,Seinfeld,2,8.3
1553,Seinfeld,2,7.9
1554,Seinfeld,2,8.3
1555,Seinfeld,2,7.5
1556,Seinfeld,2,8.7
1557,Seinfeld,2,7.7
1558,Seinfeld,3,8.2
1559,Seinfeld,3,7.8
1560,Seinfeld,3,8.2
1561,Seinfeld,3,7.4
1562,Seinfeld,3,8.7
1563,Seinfeld,3,8.8
1564,Seinfeld,3,8.5
1565,Seinfeld,3,8.7
1566,Seinfeld,3,8.0
1567,Seinfeld,3,7.5
1568,Seinfeld,3,8.3
1569,Seinfeld,3,8.4
1570,Seinfeld,3,8.8
1571,Seinfeld,3,8.4
1572,Seinfeld,3,7.6
1573,Seinfeld,3,8.4
1574,Seinfeld,3,8.7
1575,Seinfeld,4,8.3
1576,Seinfeld,4,8.3
1577,Seinfeld,4,8.6
1578,Seinfeld,4,8.3
1579,Seinfeld,4,8.1
1580,Seinfeld,4,8.1
1581,Seinfeld,4,8.8
1582,Seinfeld,4,8.5
1583,Seinfeld,4,8.2
1584,Seinfeld,4,8.2
1585,Seinfeld,4,9.6
1586,Seinfeld,4,8.9
1587,Seinfeld,4,8.5
1588,Seinfeld,4,8.2
1589,Seinfeld,4,8.2
1590,Seinfeld,4,8.2
1591,Seinfeld,4,9.5
1592,Seinfeld,4,8.0
1593,Seinfeld,4,8.6
1594,Seinfeld,4,8.8
1595,Seinfeld,4,8.5
1596,Seinfeld,4,8.3
1597,Seinfeld,4,8.7
1598,Seinfeld,5,8.6
1599,Seinfeld,5,8.9
1600,Seinfeld,5,8.4
1601,Seinfeld,5,8.1
1602,Seinfeld,5,8.1
1603,Seinfeld,5,8.5
1604,Seinfeld,5,8.5
1605,Seinfeld,5,8.4
1606,Seinfeld,5,7.8
1607,Seinfeld,5,8.4
1608,Seinfeld,5,8.2
1609,Seinfeld,5,8.6
1610,Seinfeld,5,8.2
1611,Seinfeld,5,9.2
1612,Seinfeld,5,8.5
1613,Seinfeld,5,7.6
1614,Seinfeld,5,8.1
1615,Seinfeld,5,8.5
1616,Seinfeld,5,8.6
1617,Seinfeld,5,9.0
1618,Seinfeld,5,9.6
1619,Seinfeld,6,8.1
1620,Seinfeld,6,8.2
1621,Seinfeld,6,8.3
1622,Seinfeld,6,8.2
1623,Seinfeld,6,8.1
1624,Seinfeld,6,8.2
1625,Seinfeld,6,8.2
1626,Seinfeld,6,8.1
1627,Seinfeld,6,8.2
1628,Seinfeld,6,8.9
1629,Seinfeld,6,8.9
1630,Seinfeld,6,8.6
1631,Seinfeld,6,8.1
1632,Seinfeld,6,7.4
1633,Seinfeld,6,8.3
1634,Seinfeld,6,8.3
1635,Seinfeld,6,8.3
1636,Seinfeld,6,8.9
1637,Seinfeld,6,8.3
1638,Seinfeld,6,8.7
1639,Seinfeld,6,8.2
1640,Seinfeld,6,8.5
1641,Seinfeld,6,8.0
1642,Seinfeld,7,8.8
1643,Seinfeld,7,8.4
1644,Seinfeld,7,8.2
1645,Seinfeld,7,8.6
1646,Seinfeld,7,8.6
1647,Seinfeld,7,9.5
1648,Seinfeld,7,8.6
1649,Seinfeld,7,8.4
1650,Seinfeld,7,8.3
1651,Seinfeld,7,8.6
1652,Seinfeld,7,8.9
1653,Seinfeld,7,8.6
1654,Seinfeld,7,8.2
1655,Seinfeld,7,8.4
1656,Seinfeld,7,8.5
1657,Seinfeld,7,8.1
1658,Seinfeld,7,7.9
1659,Seinfeld,7,8.1
1660,Seinfeld,7,8.9
1661,Seinfeld,7,8.9
1662,Seinfeld,7,8.3
1663,Seinfeld,7,8.8
1664,Seinfeld,8,8.3
1665,Seinfeld,8,8.2
1666,Seinfeld,8,9.2
1667,Seinfeld,8,9.0
1668,Seinfeld,8,8.8
1669,Seinfeld,8,8.1
1670,Seinfeld,8,8.3
1671,Seinfeld,8,9.1
1672,Seinfeld,8,9.1
1673,Seinfeld,8,8.5
1674,Seinfeld,8,8.3
1675,Seinfeld,8,7.9
1676,Seinfeld,8,8.6
1677,Seinfeld,8,8.2
1678,Seinfeld,8,8.8
1679,Seinfeld,8,8.8
1680,Seinfeld,8,8.7
1681,Seinfeld,8,8.9
1682,Seinfeld,8,9.0
1683,Seinfeld,8,8.2
1684,Seinfeld,8,8.5
1685,Seinfeld,8,8.6
1686,The Office,1,7.5
1687,The Office,1,8.3
1688,The Office,1,7.8
1689,The Office,1,8.0
1690,The Office,1,8.4
1691,The Office,1,7.7
1692,The Office,2,8.7
1693,The Office,2,8.2
1694,The Office,2,8.4
1695,The Office,2,8.4
1696,The Office,2,8.1
1697,The Office,2,8.1
1698,The Office,2,8.6
1699,The Office,2,8.2
1700,The Office,2,8.4
1701,The Office,2,8.9
1702,The Office,2,8.6
1703,The Office,2,9.1
1704,The Office,2,8.3
1705,The Office,2,7.8
1706,The Office,2,8.1
1707,The Office,2,8.3
1708,The Office,2,8.5
1709,The Office,2,8.3
1710,The Office,2,8.1
1711,The Office,2,8.4
1712,The Office,2,8.7
1713,The Office,2,9.4
1714,The Office,3,9.0
1715,The Office,3,8.2
1716,The Office,3,8.5
1717,The Office,3,8.0
1718,The Office,3,8.1
1719,The Office,3,7.9
1720,The Office,3,8.6
1721,The Office,3,8.7
1722,The Office,3,8.3
1723,The Office,3,8.8
1724,The Office,3,8.6
1725,The Office,3,8.6
1726,The Office,3,8.8
1727,The Office,3,8.1
1728,The Office,3,8.2
1729,The Office,3,8.9
1730,The Office,3,8.5
1731,The Office,3,9.0
1732,The Office,3,8.8
1733,The Office,3,8.7
1734,The Office,3,8.8
1735,The Office,3,9.2
1736,The Office,3,9.3
1737,The Office,4,8.8
1738,The Office,4,8.3
1739,The Office,4,8.4
1740,The Office,4,8.7
1741,The Office,4,8.8
1742,The Office,4,8.5
1743,The Office,4,8.2
1744,The Office,4,8.7
1745,The Office,4,9.5
1746,The Office,4,8.0
1747,The Office,4,8.6
1748,The Office,4,8.3
1749,The Office,4,7.8
1750,The Office,4,9.3
1751,The Office,5,8.8
1752,The Office,5,8.3
1753,The Office,5,8.0
1754,The Office,5,8.1
1755,The Office,5,8.0
1756,The Office,5,8.5
1757,The Office,5,8.2
1758,The Office,5,8.6
1759,The Office,5,8.8
1760,The Office,5,8.4
1761,The Office,5,8.7
1762,The Office,5,8.0
1763,The Office,5,9.7
1764,The Office,5,8.2
1765,The Office,5,8.2
1766,The Office,5,8.0
1767,The Office,5,8.7
1768,The Office,5,8.3
1769,The Office,5,8.4
1770,The Office,5,8.3
1771,The Office,5,8.7
1772,The Office,5,8.7
1773,The Office,5,9.3
1774,The Office,5,8.3
1775,The Office,5,8.8
1776,The Office,5,9.0
1777,The Office,6,8.8
1778,The Office,6,8.1
1779,The Office,6,8.0
1780,The Office,6,9.4
1781,The Office,6,9.4
1782,The Office,6,7.6
1783,The Office,6,8.6
1784,The Office,6,8.2
1785,The Office,6,8.1
1786,The Office,6,8.7
1787,The Office,6,8.2
1788,The Office,6,8.3
1789,The Office,6,8.5
1790,The Office,6,6.8
1791,The Office,6,7.6
1792,The Office,6,8.1
1793,The Office,6,8.4
1794,The Office,6,8.5
1795,The Office,6,7.7
1796,The Office,6,7.7
1797,The Office,6,8.6
1798,The Office,6,7.8
1799,The Office,6,7.9
1800,The Office,6,8.1
1801,The Office,6,7.7
1802,The Office,6,8.0
1803,The Office,7,8.4
1804,The Office,7,8.2
1805,The Office,7,8.2
1806,The Office,7,7.8
1807,The Office,7,7.7
1808,The Office,7,8.2
1809,The Office,7,7.4
1810,The Office,7,7.8
1811,The Office,7,7.7
1812,The Office,7,8.2
1813,The Office,7,9.0
1814,The Office,7,8.3
1815,The Office,7,7.6
1816,The Office,7,8.5
1817,The Office,7,8.4
1818,The Office,7,9.4
1819,The Office,7,7.4
1820,The Office,7,9.4
1821,The Office,7,7.8
1822,The Office,7,9.0
1823,The Office,7,9.8
1824,The Office,7,7.6
1825,The Office,7,8.7
1826,The Office,7,8.8
1827,The Office,8,8.1
1828,The Office,8,8.1
1829,The Office,8,7.2
1830,The Office,8,8.1
1831,The Office,8,7.5
1832,The Office,8,7.6
1833,The Office,8,7.7
1834,The Office,8,6.8
1835,The Office,8,7.7
1836,The Office,8,7.9
1837,The Office,8,7.9
1838,The Office,8,8.0
1839,The Office,8,7.4
1840,The Office,8,7.7
1841,The Office,8,7.8
1842,The Office,8,8.1
1843,The Office,8,7.8
1844,The Office,8,7.8
1845,The Office,8,6.5
1846,The Office,8,7.0
1847,The Office,8,7.0
1848,The Office,8,7.0
1849,The Office,8,7.6
1850,The Office,8,7.7
1851,The Mary Tyler Moore Show,1,8.5
1852,The Mary Tyler Moore Show,1,7.9
1853,The Mary Tyler Moore Show,1,7.6
1854,The Mary Tyler Moore Show,1,7.7
1855,The Mary Tyler Moore Show,1,7.2
1856,The Mary Tyler Moore Show,1,8.4
1857,The Mary Tyler Moore Show,1,8.2
1858,The Mary Tyler Moore Show,1,8.1
1859,The Mary Tyler Moore Show,1,7.6
1860,The Mary Tyler Moore Show,1,7.7
1861,The Mary Tyler Moore Show,1,8.0
1862,The Mary Tyler Moore Show,1,7.6
1863,The Mary Tyler Moore Show,1,7.1
1864,The Mary Tyler Moore Show,1,8.1
1865,The Mary Tyler Moore Show,1,7.0
1866,The Mary Tyler Moore Show,1,7.5
1867,The Mary Tyler Moore Show,1,7.9
1868,The Mary Tyler Moore Show,1,8.2
1869,The Mary Tyler Moore Show,1,7.6
1870,The Mary Tyler Moore Show,1,7.8
1871,The Mary Tyler Moore Show,1,7.8
1872,The Mary Tyler Moore Show,1,7.7
1873,The Mary Tyler Moore Show,1,7.4
1874,The Mary Tyler Moore Show,1,7.2
1875,The Mary Tyler Moore Show,2,7.9
1876,The Mary Tyler Moore Show,2,7.1
1877,The Mary Tyler Moore Show,2,7.4
1878,The Mary Tyler Moore Show,2,7.8
1879,The Mary Tyler Moore Show,2,8.3
1880,The Mary Tyler Moore Show,2,8.1
1881,The Mary Tyler Moore Show,2,7.7
1882,The Mary Tyler Moore Show,2,8.1
1883,The Mary Tyler Moore Show,2,8.0
1884,The Mary Tyler Moore Show,2,7.4
1885,The Mary Tyler Moore Show,2,7.8
1886,The Mary Tyler Moore Show,2,8.0
1887,The Mary Tyler Moore Show,2,7.9
1888,The Mary Tyler Moore Show,2,7.6
1889,The Mary Tyler Moore Show,2,7.4
1890,The Mary Tyler Moore Show,2,7.8
1891,The Mary Tyler Moore Show,2,7.9
1892,The Mary Tyler Moore Show,2,8.0
1893,The Mary Tyler Moore Show,2,8.1
1894,The Mary Tyler Moore Show,2,7.2
1895,The Mary Tyler Moore Show,2,8.2
1896,The Mary Tyler Moore Show,2,7.6
1897,The Mary Tyler Moore Show,2,8.1
1898,The Mary Tyler Moore Show,2,6.9
1899,The Mary Tyler Moore Show,3,8.2
1900,The Mary Tyler Moore Show,3,7.5
1901,The Mary Tyler Moore Show,3,7.5
1902,The Mary Tyler Moore Show,3,8.4
1903,The Mary Tyler Moore Show,3,7.9
1904,The Mary Tyler Moore Show,3,8.6
1905,The Mary Tyler Moore Show,3,7.5
1906,The Mary Tyler Moore Show,3,6.9
1907,The Mary Tyler Moore Show,3,8.4
1908,The Mary Tyler Moore Show,3,7.1
1909,The Mary Tyler Moore Show,3,7.7
1910,The Mary Tyler Moore Show,3,7.2
1911,The Mary Tyler Moore Show,3,8.4
1912,The Mary Tyler Moore Show,3,8.0
1913,The Mary Tyler Moore Show,3,7.7
1914,The Mary Tyler Moore Show,3,7.5
1915,The Mary Tyler Moore Show,3,8.5
